uid,vid,cid,playtime,duration,date,rank
104480,107430,100147,5673,10145,20200904,2
104480,101322,100101,2921,14150,20200904,3
104480,103894,100011,4114,10434,20200904,4
104480,102859,100019,1547,13255,20200904,5
104482,103471,100001,5413,56734,20200904,1
104482,100815,100027,6407,5394,20200904,2
104482,100212,100082,7251,19870,20200904,3
104482,100546,100000,6021,9021,20200904,4
104482,105901,100009,7567,6561,20200904,5
104485,104048,100054,8798,31201,20200904,1
104485,103003,100049,8927,5712,20200904,2
104485,100373,100049,1784,7640,20200904,3
104485,100350,100100,11758,8704,20200904,4
104485,105134,100017,4745,11560,20200904,5
104486,102859,100019,28521,13255,20200904,1
104486,101061,100022,9365,9728,20200904,2
104486,103894,100011,12339,10455,20200904,3
104486,101094,100049,4657,10008,20200904,4
104486,102123,100000,7596,6321,20200904,5
104487,101988,100061,12795,7534,20200904,1
104487,103787,100332,0,8273,20200904,2
104487,102418,100054,13851,57567,20200904,3
104487,102396,100027,12709,6634,20200904,4
104487,100915,100027,12679,6667,20200904,5
104499,100212,100082,6565,19934,20200904,1
104499,104061,100347,6209,57134,20200904,2
104499,106164,100054,6363,10309,20200904,3
104499,103598,100101,4484,9167,20200904,4
104499,102458,100026,5821,10220,20200904,5
104500,106193,100000,13971,6804,20200904,1
104500,102989,100028,10196,6574,20200904,2
104500,107111,100009,13413,6051,20200904,3
104500,106198,100039,8576,15400,20200904,4
104500,101894,100000,10023,14134,20200904,5
104501,103262,100313,4147,16038,20200904,1
104501,102795,100262,3353,12288,20200904,2
104501,100801,100055,3307,3065,20200904,3
104501,102859,100019,1918,13255,20200904,4
104501,104314,100053,2668,10234,20200904,5
104521,100778,100000,13400,11360,20200904,1
104521,100046,100005,10841,9195,20200904,2
104521,102481,100010,1038,12434,20200904,3
104521,100510,100010,1811,14221,20200904,4
104521,104494,100008,1452,130125,20200904,5
104529,101859,100059,1408,15055,20200904,1
104529,103037,100038,2884,9799,20200904,2
104529,102988,100027,5292,9276,20200904,3
104529,102330,100009,34830,12667,20200904,4
104529,108121,100019,3973,6756,20200904,5
104536,102725,100224,10378,7106,20200904,1
104536,102384,100270,22778,16601,20200904,2
104536,103894,100011,5988,10455,20200904,3
104536,104861,100009,13898,6873,20200904,4
104536,103987,100147,1469,12034,20200904,5
104541,105901,100009,7476,6561,20200904,1
104541,103791,100338,4456,8399,20200904,2
104541,103801,100339,6382,11055,20200904,3
104541,101255,100000,6251,11332,20200904,4
104541,101876,100043,9472,8434,20200904,5
104543,100893,100000,4765,9103,20200904,1
104543,101607,100050,4858,7817,20200904,2
104543,102725,100224,4893,7106,20200904,3
104543,101046,100007,4944,9634,20200904,4
104543,103503,100065,4924,9988,20200904,5
104548,102191,100019,6795,9149,20200904,1
104548,104560,100000,7766,8055,20200904,2
104548,102942,100012,1235,13781,20200904,3
104548,101388,100000,17325,9356,20200904,4
104548,102330,100009,14326,12667,20200904,5
104549,100453,100042,13318,5667,20200904,1
104549,107013,100012,6995,9515,20200904,2
104549,104268,100270,10017,9034,20200904,3
104549,104678,100009,8991,10400,20200904,4
104549,104560,100000,6998,8055,20200904,5
104554,102318,100037,3146,15655,20200904,1
104554,104305,100054,10036,21779,20200904,2
104554,104327,100000,1555,10171,20200904,3
104554,100272,100051,2740,9103,20200904,4
104554,101504,100010,5403,9753,20200904,5
104562,101283,100000,14011,11285,20200904,1
104562,100356,100000,1983,9056,20200904,2
104562,100383,100104,13988,8200,20200904,3
104562,102771,100027,14044,8034,20200904,4
104562,102088,100247,13997,9728,20200904,5
104566,102365,100054,7455,18203,20200904,1
104566,102951,100004,1582,12321,20200904,2
104566,103644,100009,4032,5943,20200904,3
104566,101775,100035,2155,7663,20200904,4
104566,102098,100087,7318,10067,20200904,5
104570,102725,100224,10998,7106,20200904,1
104570,105466,100049,1826,27688,20200904,2
104570,101596,100008,8044,20966,20200904,3
104570,103038,100010,1457,6873,20200904,4
104570,101678,100000,1650,14122,20200904,5
104583,101273,100017,1635,7175,20200904,1
104583,100801,100055,1592,3065,20200904,2
104583,100458,100000,1629,3994,20200904,3
104583,101766,100009,1629,5400,20200904,4
104583,102846,100037,1433,7234,20200904,5
104588,102318,100037,8358,15634,20200904,1
104588,100505,100027,5632,9500,20200904,2
104588,103399,100037,5481,10217,20200904,3
104588,102049,100246,5485,10088,20200904,4
104588,100589,100084,5498,7621,20200904,5
104613,102568,100063,1267,8271,20200904,1
104613,102421,100000,7242,14070,20200904,2
104613,104724,100009,3637,4945,20200904,3
104613,104727,100000,10446,9021,20200904,4
104613,107944,100053,5232,11705,20200904,5
104614,101223,100019,688,26146,20200904,1
104614,101211,100028,571,6640,20200904,2
104614,107068,100009,1130,13050,20200904,3
104614,103468,100007,864,29118,20200904,4
104614,100171,100012,1079,33817,20200904,5
104619,100171,100012,3881,33817,20200904,1
104619,101577,100031,10009,4600,20200904,2
104619,101596,100008,27701,20966,20200904,3
104619,103966,100065,4997,9010,20200904,4
104619,104443,100017,5747,8120,20200904,5
104627,100458,100000,24858,3994,20200904,1
104627,100452,100000,12626,6038,20200904,2
104627,100801,100055,8620,3065,20200904,3
104627,102318,100037,17181,15655,20200904,4
104627,100698,100134,20777,11050,20200904,5
104645,102421,100000,39715,14070,20200904,1
104645,106300,100009,16244,11332,20200904,2
104645,102844,100043,2383,12068,20200904,3
104645,107430,100147,6232,10145,20200904,4
104645,101758,100010,9462,5955,20200904,5
104647,100801,100055,7428,3065,20200904,1
104647,102481,100010,7268,12434,20200904,2
104647,102795,100262,7172,12288,20200904,3
104647,102437,100000,10007,9557,20200904,4
104647,101038,100023,10408,6967,20200904,5
104656,100617,100012,39981,31419,20200904,1
104656,100527,100001,7109,26761,20200904,2
104656,101145,100013,6911,11534,20200904,3
104656,101013,100043,6899,11796,20200904,4
104656,103268,100017,12276,6502,20200904,5
104661,100004,100004,5823,8655,20200904,1
104661,103163,100000,4134,6188,20200904,2
104661,102318,100037,4260,15655,20200904,3
104661,107385,100419,3327,42200,20200904,4
104661,104240,100018,16499,7588,20200904,5
104666,102527,100000,2955,9055,20200904,1
104666,100962,100030,6420,22291,20200904,2
104666,102357,100000,3389,9588,20200904,3
104666,100481,100027,4310,18019,20200904,4
104666,100888,100112,4233,9451,20200904,5
104667,102864,100017,9052,10221,20200904,1
104667,106164,100054,6806,10309,20200904,2
104667,106857,100028,11905,11584,20200904,3
104667,103484,100009,8888,25124,20200904,4
104667,100397,100107,3825,15418,20200904,5
104669,102511,100049,9370,5067,20200904,1
104669,101795,100000,0,14074,20200904,2
104669,105461,100179,441,14134,20200904,3
104669,102318,100037,7487,15634,20200904,4
104669,101620,100027,7780,6767,20200904,5
104672,102357,100000,15273,9588,20200904,1
104672,102318,100037,4097,15655,20200904,2
104672,103691,100000,4851,7338,20200904,3
104672,103633,100008,9189,9284,20200904,4
104672,102963,100019,7386,10123,20200904,5
104676,102477,100080,11469,9600,20200904,1
104676,100505,100027,11520,9500,20200904,2
104676,101001,100027,11392,33158,20200904,3
104676,100657,100049,530,5200,20200904,4
104676,101483,100037,11458,7595,20200904,5
104685,106436,100000,19441,13488,20200904,1
104685,100084,100035,22804,11600,20200904,2
104685,102963,100019,19689,10123,20200904,3
104685,103024,100221,9784,9045,20200904,4
104685,105034,100054,9926,8359,20200904,5
104692,104306,100000,3771,6134,20200904,1
104692,101363,100000,1437,8685,20200904,2
104692,103484,100009,726,25124,20200904,3
104692,105461,100179,14007,14139,20200904,4
104692,102068,100000,1625,9234,20200904,5
104696,103894,100011,8318,10455,20200904,1
104696,102782,100065,8458,4459,20200904,2
104696,107435,100018,8381,4041,20200904,3
104696,107381,100000,6896,6088,20200904,4
104696,100080,100017,11339,6188,20200904,5
104708,102421,100000,2992,14070,20200904,1
104708,104110,100024,3154,9867,20200904,2
104708,104443,100017,8493,8120,20200904,3
104708,100272,100051,4529,9103,20200904,4
104708,102366,100017,2771,9311,20200904,5
104709,104423,100330,2403,11295,20200904,1
104709,101678,100000,2763,14122,20200904,2
104709,100212,100082,1853,19870,20200904,3
104709,102859,100019,18341,13255,20200904,4
104709,105201,100220,48798,18721,20200904,5
104714,100502,100027,6396,10748,20200904,1
104714,100505,100027,7238,9567,20200904,2
104714,102038,100049,8388,8615,20200904,3
104714,102838,100022,9451,9567,20200904,4
104714,100289,100097,10446,57121,20200904,5
104715,104112,100035,10689,14403,20200904,1
104715,101572,100005,1358,9216,20200904,2
104715,103083,100000,1267,11898,20200904,3
104715,104327,100000,3138,10171,20200904,4
104715,102351,100139,3182,11488,20200904,5
104722,102418,100054,797,57567,20200904,1
104722,102725,100224,14063,7106,20200904,2
104722,103562,100017,14696,7756,20200904,3
104722,104317,100357,787,11123,20200904,4
104722,102877,100045,14418,8188,20200904,5
104725,106502,100063,8960,8246,20200904,1
104725,100453,100042,8955,5667,20200904,2
104725,103810,100010,8945,6934,20200904,3
104725,103931,100019,5001,140156,20200904,4
104725,103092,100009,4937,13655,20200904,5
104731,102318,100037,9036,15655,20200904,1
104731,103650,100333,0,9400,20200904,2
104731,107944,100053,4259,11705,20200904,3
104731,104327,100000,1271,10171,20200904,4
104731,103920,100000,2377,13932,20200904,5
104732,102725,100224,6761,7167,20200904,1
104732,102770,100000,6628,14891,20200904,2
104732,102384,100270,6237,16600,20200904,3
104732,103966,100065,6334,9010,20200904,4
104732,107381,100000,8244,6067,20200904,5
104758,104310,100108,96760,25003,20200904,1
104758,102318,100037,1446,15655,20200904,2
104758,104423,100330,8690,11295,20200904,3
104758,104251,100356,11404,10884,20200904,4
104758,101577,100031,1844,4600,20200904,5
104763,102872,100059,805,10008,20200904,1
104763,102988,100027,12639,9276,20200904,2
104763,102805,100017,12918,7434,20200904,3
104763,102357,100000,0,9588,20200904,4
104763,101585,100011,12391,8400,20200904,5
104772,105086,100013,3152,9381,20200904,1
104772,107376,100018,3647,4321,20200904,2
104772,103650,100333,9989,9400,20200904,3
104772,100458,100000,577,3994,20200904,4
104772,106140,100401,3540,8334,20200904,5
104778,100458,100000,2542,3994,20200904,1
104778,102114,100113,29127,7802,20200904,2
104778,103754,100007,1911,71146,20200904,3
104778,100299,100049,7943,4064,20200904,4
104778,101351,100010,6025,7592,20200904,5
104786,102112,100000,5153,10600,20200904,1
104786,102980,100049,12938,9195,20200904,2
104786,103698,100005,6860,9288,20200904,3
104786,104731,100028,5369,9467,20200904,4
104786,104816,100054,9700,24334,20200904,5
104792,101331,100017,1819,3604,20200904,1
104792,104063,100012,1400,10264,20200904,2
104792,106300,100009,4080,11332,20200904,3
104792,100286,100096,1445,9067,20200904,4
104792,102827,100009,1144,12028,20200904,5
104796,104076,100027,7465,6307,20200904,1
104796,101368,100005,8191,7709,20200904,2
104796,100961,100084,8563,7667,20200904,3
104796,102805,100017,7835,7367,20200904,4
104796,101492,100011,6363,6017,20200904,5
104797,102748,100037,5330,6804,20200904,1
104797,100893,100000,9803,9067,20200904,2
104797,100286,100096,5446,9067,20200904,3
104797,100286,100096,9028,9067,20200904,4
104797,100443,100026,5449,9000,20200904,5
104798,103562,100017,0,7746,20200904,1
104798,102562,100005,3955,140017,20200904,2
104798,103539,100027,7035,10051,20200904,3
104798,104760,100009,10915,6455,20200904,4
104798,100073,100041,7889,9534,20200904,5
104806,104143,100028,5832,14269,20200904,1
104806,103810,100010,3436,6884,20200904,2
104806,103200,100017,4005,7134,20200904,3
104806,100458,100000,7101,3994,20200904,4
104806,101136,100000,8882,10200,20200904,5
104817,105520,100010,1441,12596,20200904,1
104817,101603,100011,2390,11564,20200904,2
104817,100529,100065,1950,10635,20200904,3
104817,102872,100059,2158,10008,20200904,4
104817,102318,100037,2454,15655,20200904,5
104828,102770,100000,7518,14933,20200904,1
104828,101678,100000,5736,14122,20200904,2
104828,103827,100053,0,14770,20200904,3
104828,107385,100419,50247,42267,20200904,4
104828,102318,100037,2467,15655,20200904,5
104837,103854,100054,3457,48149,20200904,1
104837,103618,100329,2085,8659,20200904,2
104837,103240,100089,2061,10221,20200904,3
104837,103176,100309,3350,13143,20200904,4
104837,103409,100077,6867,10449,20200904,5
104846,100660,100125,7096,10752,20200904,1
104846,100801,100055,7807,3065,20200904,2
104846,103092,100009,985,13655,20200904,3
104846,103894,100011,4629,10455,20200904,4
104846,101714,100054,6645,11841,20200904,5
104851,106433,100089,5076,21055,20200904,1
104851,104443,100017,2628,8120,20200904,2
104851,102318,100037,30157,15655,20200904,3
104851,105098,100000,79186,13421,20200904,4
104851,100721,100012,2247,19453,20200904,5
104852,102725,100224,19954,7084,20200904,1
104852,101363,100000,15470,8685,20200904,2
104852,103147,100008,4890,13977,20200904,3
104852,101071,100141,4873,14536,20200904,4
104852,100984,100054,10229,10937,20200904,5
104854,103484,100009,8812,25124,20200904,1
104854,105702,100019,3359,11698,20200904,2
104854,103686,100010,5577,8234,20200904,3
104854,101666,100037,3963,10638,20200904,4
104854,107068,100009,4610,13050,20200904,5
104870,100080,100017,22227,6167,20200904,1
104870,105287,100008,22201,17400,20200904,2
104870,101071,100141,1607,14536,20200904,3
104870,100456,100111,1435,8592,20200904,4
104870,105533,100027,18554,8542,20200904,5
104871,101574,100213,10040,10612,20200904,1
104871,103124,100043,6170,7480,20200904,2
104871,104686,100011,24378,8313,20200904,3
104871,108342,100054,7279,12880,20200904,4
104871,103484,100009,6442,25124,20200904,5
104900,103047,100008,20804,6920,20200904,1
104900,102859,100019,18152,13255,20200904,2
104900,100208,100079,2900,57515,20200904,3
104900,105034,100054,10469,8359,20200904,4
104900,102318,100037,4366,15655,20200904,5
104910,104562,100005,4948,7384,20200904,1
104910,100587,100019,5934,17700,20200904,2
104910,103447,100011,11812,6967,20200904,3
104910,102944,100099,6939,10000,20200904,4
104910,100552,100051,7643,13803,20200904,5
104923,100356,100000,26865,9056,20200904,1
104923,104443,100017,3380,8120,20200904,2
104923,105461,100179,6166,14139,20200904,3
104923,101238,100005,2548,139134,20200904,4
104923,103650,100333,4638,9400,20200904,5
104937,100425,100000,36636,11984,20200904,1
104937,101433,100000,13318,6334,20200904,2
104937,103966,100065,4433,9010,20200904,3
104937,102862,100291,819,9472,20200904,4
104937,101516,100019,650,9643,20200904,5
104939,100171,100012,18322,33817,20200904,1
104939,104327,100000,4615,10171,20200904,2
104939,102756,100224,4722,10440,20200904,3
104939,104727,100000,7637,9021,20200904,4
104939,107385,100419,917,42200,20200904,5
104940,100787,100069,23209,15465,20200904,1
104940,103710,100335,23410,9567,20200904,2
104940,100801,100055,12521,3065,20200904,3
104940,101938,100011,1132,13080,20200904,4
104940,104686,100011,4473,8313,20200904,5
104944,103205,100026,5758,7209,20200904,1
104944,108834,100009,7673,11584,20200904,2
104944,105476,100177,6235,7406,20200904,3
104944,107111,100009,6823,6084,20200904,4
104944,106014,100009,6523,3800,20200904,5
104947,103484,100009,12231,25124,20200904,1
104947,103539,100027,14252,10051,20200904,2
104947,104527,100367,5254,15205,20200904,3
104947,100356,100000,8181,9056,20200904,4
104947,104965,100049,6811,12028,20200904,5
104957,102725,100224,3999,7167,20200904,1
104957,103854,100054,3505,48149,20200904,2
104957,100517,100010,2553,27467,20200904,3
104957,103894,100011,19289,10434,20200904,4
104957,100787,100069,1754,15467,20200904,5
104959,102725,100224,12794,7106,20200904,1
104959,100852,100049,11975,8777,20200904,2
104959,100995,100131,15163,10198,20200904,3
104959,100915,100027,12173,6667,20200904,4
104959,101933,100000,2712,9984,20200904,5
104966,104235,100355,9715,28055,20200904,1
104966,108193,100010,13718,12221,20200904,2
104966,102365,100054,16862,18203,20200904,3
104966,101269,100049,2687,9276,20200904,4
104966,103142,100043,6863,58467,20200904,5
104971,102725,100224,7857,7106,20200904,1
104971,103031,100012,2237,23584,20200904,2
104971,102558,100012,2570,48437,20200904,3
104971,100272,100051,7477,9103,20200904,4
104971,102049,100246,1026,10088,20200904,5
104976,100620,100027,803,10000,20200904,1
104976,101093,100028,2520,6741,20200904,2
104976,102872,100059,3292,10008,20200904,3
104976,104940,100019,1095,4969,20200904,4
104976,102725,100224,7165,7167,20200904,5
104989,102389,100271,6149,17538,20200904,1
104989,103386,100005,1315,7080,20200904,2
104989,100356,100000,2306,9056,20200904,3
104989,100692,100054,3809,34817,20200904,4
104989,103778,100057,3746,11471,20200904,5
104995,100758,100000,11566,8421,20200904,1
104995,103346,100084,7247,5000,20200904,2
104995,103678,100019,2895,9621,20200904,3
104995,104213,100049,5504,6067,20200904,4
104995,107534,100000,7634,16981,20200904,5
105014,102725,100224,8154,7106,20200904,1
105014,100299,100049,8176,4064,20200904,2
105014,102337,100179,2090,8555,20200904,3
105014,105669,100147,2095,7384,20200904,4
105014,103132,100027,8167,8096,20200904,5
105030,105415,100131,8041,13767,20200904,1
105030,102318,100037,7539,15655,20200904,2
105030,103650,100333,102509,9400,20200904,3
105030,103894,100011,1870,10455,20200904,4
105030,103893,100017,4244,16434,20200904,5
105031,105461,100179,5480,14139,20200904,1
105031,105234,100007,13753,38174,20200904,2
105031,102725,100224,11870,7106,20200904,3
105031,100458,100000,9081,3994,20200904,4
105031,108133,100009,11752,6895,20200904,5
105033,103252,100042,8686,7100,20200904,1
105033,101143,100163,8822,8614,20200904,2
105033,102146,100063,10536,6507,20200904,3
105033,101002,100017,0,7467,20200904,4
105033,101002,100017,0,7467,20200904,5
105034,106857,100028,14837,11584,20200904,1
105034,100037,100029,16272,6088,20200904,2
105034,101243,100049,16244,11267,20200904,3
105034,103509,100009,1356,6574,20200904,4
105034,104213,100049,16023,6067,20200904,5
105039,102318,100037,6810,15634,20200904,1
105039,103548,100028,3958,5100,20200904,2
105039,105034,100054,2953,8334,20200904,3
105039,102527,100000,2823,9100,20200904,4
105039,100531,100069,6870,7734,20200904,5
105046,100563,100113,9209,5062,20200904,1
105046,104184,100032,13190,7000,20200904,2
105046,104443,100017,9197,8120,20200904,3
105046,103845,100019,12191,8200,20200904,4
105046,103145,100009,10229,10900,20200904,5
105055,106198,100039,13085,15421,20200904,1
105055,105926,100028,11022,7029,20200904,2
105055,104214,100015,5611,10100,20200904,3
105055,102356,100005,2617,142153,20200904,4
105055,102234,100028,13028,14000,20200904,5
105074,103791,100338,18384,8399,20200904,1
105074,100962,100030,9187,22291,20200904,2
105074,103296,100019,2027,10914,20200904,3
105074,100718,100024,7962,10334,20200904,4
105074,104097,100350,4660,11534,20200904,5
105076,101650,100054,1498,57567,20200904,1
105076,101734,100037,1222,9753,20200904,2
105076,102318,100037,1931,15655,20200904,3
105076,103894,100011,1083,10455,20200904,4
105076,100930,100017,4678,16000,20200904,5
105080,105034,100054,5765,8334,20200904,1
105080,104498,100139,17415,7407,20200904,2
105080,103653,100049,4653,10434,20200904,3
105080,103911,100342,635,11334,20200904,4
105080,102396,100027,17081,6634,20200904,5
105083,105161,100018,6461,4055,20200904,1
105083,102862,100291,2255,9472,20200904,2
105083,100030,100025,9165,45155,20200904,3
105083,101848,100014,3140,6234,20200904,4
105083,104455,100000,4408,6038,20200904,5
105089,102421,100000,824,14070,20200904,1
105089,102859,100019,325,13255,20200904,2
105089,102318,100037,587,15655,20200904,3
105089,101062,100051,0,7251,20200904,4
105089,105201,100220,22622,18721,20200904,5
105102,102272,100259,15084,7500,20200904,1
105102,102597,100019,13289,9634,20200904,2
105102,101120,100037,13958,10635,20200904,3
105102,102937,100005,14133,12534,20200904,4
105102,100058,100019,13262,8767,20200904,5
105103,102160,100013,6354,13143,20200904,1
105103,101331,100017,1781,3604,20200904,2
105103,100103,100051,5106,9934,20200904,3
105103,105421,100236,2409,9567,20200904,4
105103,101596,100008,1978,20966,20200904,5
105109,102725,100224,11420,7084,20200904,1
105109,102147,100017,21079,8081,20200904,2
105109,100580,100017,33301,3367,20200904,3
105109,102092,100005,9822,7100,20200904,4
105109,100298,100080,13354,9034,20200904,5
105118,100580,100017,3071,3390,20200904,1
105118,101335,100181,7072,9195,20200904,2
105118,102255,100035,15068,10837,20200904,3
105118,107593,100036,12438,28351,20200904,4
105118,103854,100054,2878,48149,20200904,5
105121,100030,100025,40570,45200,20200904,1
105121,102088,100247,8881,9728,20200904,2
105121,103854,100054,30062,48149,20200904,3
105121,101602,100000,26336,13375,20200904,4
105121,101829,100013,71711,30000,20200904,5
105131,102389,100271,1440,17538,20200904,1
105131,101516,100019,2732,9643,20200904,2
105131,103885,100015,47447,8921,20200904,3
105131,101062,100051,4431,7255,20200904,4
105131,104059,100026,32506,10197,20200904,5
105134,103966,100065,1182,9010,20200904,1
105134,106468,100027,18590,8088,20200904,2
105134,101783,100054,1603,33067,20200904,3
105134,105638,100018,2632,4041,20200904,4
105134,109393,100000,1477,8659,20200904,5
105138,103710,100335,13597,9588,20200904,1
105138,100579,100000,4661,8033,20200904,2
105138,101001,100027,13892,33158,20200904,3
105138,103736,100027,5376,9010,20200904,4
105138,102408,100027,7773,11900,20200904,5
105144,103987,100147,789,12034,20200904,1
105144,103484,100009,2670,25124,20200904,2
105144,108393,100055,3512,7400,20200904,3
105144,101452,100084,534,9955,20200904,4
105144,101452,100084,31991,9955,20200904,5
105147,100801,100055,9106,3034,20200904,1
105147,103265,100000,9099,9934,20200904,2
105147,101062,100051,11211,7234,20200904,3
105147,104744,100009,8969,8280,20200904,4
105147,104190,100028,9087,10367,20200904,5
105149,103178,100037,8460,9775,20200904,1
105149,104213,100049,7458,6067,20200904,2
105149,101776,100230,8441,7243,20200904,3
105149,100186,100042,9443,8287,20200904,4
105149,101660,100106,10440,5973,20200904,5
105160,105382,100013,9604,4988,20200904,1
105160,104744,100009,1613,8289,20200904,2
105160,103653,100049,9673,10472,20200904,3
105160,101926,100010,9647,20776,20200904,4
105160,102234,100028,1622,14000,20200904,5
105163,100962,100030,85384,22291,20200904,1
105163,103914,100019,1144,32183,20200904,2
105163,100801,100055,969,3065,20200904,3
105163,104727,100000,6242,9021,20200904,4
105163,104527,100367,35902,15205,20200904,5
105166,108012,100009,7614,6467,20200904,1
105166,102318,100037,702,15655,20200904,2
105166,107124,100009,7673,3065,20200904,3
105166,108149,100009,685,11438,20200904,4
105166,100580,100017,746,3390,20200904,5
105173,107376,100018,6769,4300,20200904,1
105173,107111,100009,7591,6051,20200904,2
105173,103024,100221,7019,9009,20200904,3
105173,102200,100000,6547,11267,20200904,4
105173,105901,100009,7166,6540,20200904,5
105177,102562,100005,1964,140017,20200904,1
105177,100458,100000,1896,3994,20200904,2
105177,102095,100015,9711,11912,20200904,3
105177,101363,100000,1922,8685,20200904,4
105177,100801,100055,10043,3065,20200904,5
105204,102725,100224,6827,7167,20200904,1
105204,101756,100000,20938,8725,20200904,2
105204,103782,100049,20971,12267,20200904,3
105204,101219,100013,20934,12580,20200904,4
105204,102330,100009,20585,12667,20200904,5
105211,108755,100245,6443,15061,20200904,1
105211,103562,100017,11661,7756,20200904,2
105211,100692,100054,14084,34817,20200904,3
105211,100458,100000,12042,3994,20200904,4
105211,100161,100068,13776,11545,20200904,5
105220,101143,100163,8119,8600,20200904,1
105220,104769,100012,8310,21760,20200904,2
105220,100443,100026,8732,9000,20200904,3
105220,100088,100027,8407,7934,20200904,4
105220,103969,100027,5731,8334,20200904,5
105230,102725,100224,979,7106,20200904,1
105230,107074,100043,44952,16900,20200904,2
105230,103283,100054,467,49016,20200904,3
105230,104048,100054,581,31201,20200904,4
105230,102862,100291,780,9472,20200904,5
105233,101094,100049,4098,10008,20200904,1
105233,100458,100000,14068,3994,20200904,2
105233,102065,100011,8041,9734,20200904,3
105233,104452,100009,3130,11352,20200904,4
105233,102318,100037,11076,15655,20200904,5
105236,100743,100141,1380,12034,20200904,1
105236,107385,100419,2364,42200,20200904,2
105236,102318,100037,2487,15655,20200904,3
105236,106979,100057,920,18669,20200904,4
105236,101256,100190,2114,5712,20200904,5
105240,100212,100082,2214,19870,20200904,1
105240,102999,100086,6617,27585,20200904,2
105240,103471,100001,6567,56734,20200904,3
105240,102725,100224,6499,7106,20200904,4
105240,100186,100042,6518,8287,20200904,5
105244,106198,100039,91798,15400,20200904,1
105244,101596,100008,4698,20966,20200904,2
105244,100080,100017,6172,6167,20200904,3
105244,100617,100012,7290,31500,20200904,4
105244,103142,100043,4177,58467,20200904,5
105260,103644,100009,9487,5943,20200904,1
105260,103877,100015,9525,6920,20200904,2
105260,103503,100065,9480,9988,20200904,3
105260,102950,100019,18863,17137,20200904,4
105260,104063,100012,9484,10264,20200904,5
105264,102437,100000,46997,9557,20200904,1
105264,104906,100000,7390,5202,20200904,2
105264,106300,100009,9244,11332,20200904,3
105264,103762,100053,9266,12321,20200904,4
105264,106059,100000,8319,12400,20200904,5
105267,100176,100017,13838,7477,20200904,1
105267,100037,100029,6735,6088,20200904,2
105267,103678,100019,12285,9621,20200904,3
105267,102038,100049,5383,8638,20200904,4
105267,102870,100019,5974,13040,20200904,5
105298,104443,100017,11468,8120,20200904,1
105298,105901,100009,5454,6561,20200904,2
105298,103894,100011,12453,10455,20200904,3
105298,102351,100139,7456,11488,20200904,4
105298,101585,100011,8439,8400,20200904,5
105302,103552,100053,4379,10767,20200904,1
105302,103142,100043,3520,58467,20200904,2
105302,103022,100000,24061,10840,20200904,3
105302,100410,100000,2054,13248,20200904,4
105302,103678,100019,10818,9600,20200904,5
105306,102725,100224,2834,7106,20200904,1
105306,101939,100011,2725,8101,20200904,2
105306,102859,100019,7268,13255,20200904,3
105306,104630,100028,4572,11496,20200904,4
105306,102038,100049,6858,8638,20200904,5
105309,102725,100224,20631,7106,20200904,1
105309,102421,100000,19524,14070,20200904,2
105309,101756,100000,4094,8725,20200904,3
105309,101343,100049,2740,35991,20200904,4
105309,101038,100023,8941,6967,20200904,5
105310,104965,100049,14731,12028,20200904,1
105310,101744,100018,1176,17728,20200904,2
105310,100718,100024,8917,10334,20200904,3
105310,101933,100000,7403,9984,20200904,4
105310,104403,100113,6229,10688,20200904,5
105314,103791,100338,4077,8399,20200904,1
105314,101484,100027,4686,6223,20200904,2
105314,104686,100011,6808,8313,20200904,3
105314,102862,100291,3075,9472,20200904,4
105314,105487,100048,32920,16355,20200904,5
105318,100238,100090,9043,30017,20200904,1
105318,106164,100054,7076,10309,20200904,2
105318,101504,100010,6026,9753,20200904,3
105318,106027,100028,3960,9335,20200904,4
105318,103854,100054,4026,48149,20200904,5
105320,102950,100019,4974,17137,20200904,1
105320,101104,100049,6284,10589,20200904,2
105320,100962,100030,1816,22291,20200904,3
105320,105476,100177,3022,7406,20200904,4
105320,102318,100037,3622,15634,20200904,5
105322,101933,100000,6385,9984,20200904,1
105322,102795,100262,9461,12288,20200904,2
105322,103698,100005,7165,9288,20200904,3
105322,102397,100005,8728,7360,20200904,4
105322,100100,100013,18288,8534,20200904,5
105326,103852,100057,6879,12467,20200904,1
105326,100936,100156,6907,8700,20200904,2
105326,100007,100007,11834,19300,20200904,3
105326,103092,100009,10594,13634,20200904,4
105326,100801,100055,6877,3034,20200904,5
105339,100143,100060,9354,10834,20200904,1
105339,104443,100017,9284,8100,20200904,2
105339,101062,100051,9269,7255,20200904,3
105339,100286,100096,477,9067,20200904,4
105339,101766,100009,9173,5400,20200904,5
105345,100458,100000,15009,3994,20200904,1
105345,103205,100026,16029,7209,20200904,2
105345,102749,100288,16127,140017,20200904,3
105345,101215,100010,15079,8200,20200904,4
105345,101663,100026,16085,7360,20200904,5
105346,100025,100000,3516,11634,20200904,1
105346,101658,100005,6288,8521,20200904,2
105346,100410,100000,13471,13269,20200904,3
105346,102318,100037,11774,15655,20200904,4
105346,100802,100026,3145,6500,20200904,5
105347,108579,100013,8630,8917,20200904,1
105347,100778,100000,7393,11360,20200904,2
105347,103792,100253,1188,11500,20200904,3
105347,101962,100000,6819,14820,20200904,4
105347,102558,100012,3291,48437,20200904,5
105353,105628,100019,1066,6188,20200904,1
105353,103537,100080,10616,10197,20200904,2
105353,103758,100059,8740,10788,20200904,3
